z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
589	3.45306825638	-999.25	-999.25	-999.25	-999.25	-999.25	3.45172047615	-999.25	-999.25	-999.25	3.29806542397	-999.25	-999.25	
590	3.3959903717	-999.25	-999.25	-999.25	-999.25	-999.25	3.45880126953	-999.25	-999.25	-999.25	3.30765461922	-999.25	-999.25	
591	3.41325259209	-999.25	-999.25	-999.25	-999.25	-999.25	3.49287605286	-999.25	-999.25	-999.25	3.2772629261	-999.25	-999.25	
592	3.31880497932	-999.25	-999.25	-999.25	-999.25	-999.25	3.42315769196	-999.25	-999.25	-999.25	3.26973152161	-999.25	-999.25	
593	3.40777206421	-999.25	-999.25	-999.25	-999.25	-999.25	3.43147611618	-999.25	-999.25	-999.25	3.31092476845	-999.25	-999.25	
594	3.39752674103	-999.25	-999.25	-999.25	-999.25	-999.25	3.41102290154	-999.25	-999.25	-999.25	3.31348609924	-999.25	-999.25	
595	3.38102173805	-999.25	-999.25	-999.25	-999.25	-999.25	3.41499948502	-999.25	-999.25	-999.25	3.34651947021	-999.25	-999.25	
596	3.40621685982	-999.25	-999.25	-999.25	-999.25	-999.25	3.42413115501	-999.25	-999.25	-999.25	3.31195044518	-999.25	-999.25	
597	3.40385079384	-999.25	-999.25	-999.25	-999.25	-999.25	3.3916015625	-999.25	-999.25	-999.25	3.30318522453	-999.25	-999.25	
598	3.41046762466	-999.25	-999.25	-999.25	-999.25	-999.25	3.39531111717	-999.25	-999.25	-999.25	3.34464073181	-999.25	-999.25	
599	3.38716483116	-999.25	-999.25	-999.25	-999.25	-999.25	3.44466137886	-999.25	-999.25	-999.25	3.31660914421	-999.25	-999.25	
600	3.38721966743	-999.25	-999.25	-999.25	-999.25	-999.25	3.38406801224	-999.25	-999.25	-999.25	3.29173135757	-999.25	-999.25	
601	3.41425728798	-999.25	-999.25	-999.25	-999.25	-999.25	3.38394808769	-999.25	-999.25	-999.25	3.28723788261	-999.25	-999.25	
602	3.40506887436	-999.25	-999.25	-999.25	-999.25	-999.25	3.41359496117	-999.25	-999.25	-999.25	3.30185008049	-999.25	-999.25	
603	3.40749287605	-999.25	-999.25	-999.25	-999.25	-999.25	3.38595366478	-999.25	-999.25	-999.25	3.25813984871	-999.25	-999.25	
604	3.41545271873	-999.25	-999.25	-999.25	-999.25	-999.25	3.3228085041	-999.25	-999.25	-999.25	3.25476622581	-999.25	-999.25	
605	3.41711091995	-999.25	-999.25	-999.25	-999.25	-999.25	3.21312665939	-999.25	-999.25	-999.25	3.27130889893	-999.25	-999.25	
606	3.36946606636	-999.25	-999.25	-999.25	-999.25	-999.25	3.32728028297	-999.25	-999.25	-999.25	3.24414539337	-999.25	-999.25	
607	3.3592774868	-999.25	-999.25	-999.25	-999.25	-999.25	3.42594194412	-999.25	-999.25	-999.25	3.17904043198	-999.25	-999.25	
608	3.34340858459	-999.25	-999.25	-999.25	-999.25	-999.25	3.41611218452	-999.25	-999.25	-999.25	3.27871775627	-999.25	-999.25	
609	3.3051776886	-999.25	-999.25	-999.25	-999.25	-999.25	3.39269042015	-999.25	-999.25	-999.25	3.24151110649	-999.25	-999.25	
610	3.39648127556	-999.25	-999.25	-999.25	-999.25	-999.25	3.4407761097	-999.25	-999.25	-999.25	3.25467467308	-999.25	-999.25	
611	3.3940987587	-999.25	-999.25	-999.25	-999.25	-999.25	3.45322990417	-999.25	-999.25	-999.25	3.34749650955	-999.25	-999.25	
612	3.39121556282	-999.25	-999.25	-999.25	-999.25	-999.25	3.39967417717	-999.25	-999.25	-999.25	3.31722402573	-999.25	-999.25	
613	3.40553021431	-999.25	-999.25	-999.25	-999.25	-999.25	3.44863581657	-999.25	-999.25	-999.25	3.37234807014	-999.25	-999.25	
614	3.32462763786	-999.25	-999.25	-999.25	-999.25	-999.25	3.41941523552	-999.25	-999.25	-999.25	3.34129571915	-999.25	-999.25	
615	3.23282933235	-999.25	-999.25	-999.25	-999.25	-999.25	3.37031579018	-999.25	-999.25	-999.25	3.41553664207	-999.25	-999.25	
616	3.2990090847	-999.25	-999.25	-999.25	-999.25	-999.25	3.46103405952	-999.25	-999.25	-999.25	3.47192835808	-999.25	-999.25	
617	3.27818608284	-999.25	-999.25	-999.25	-999.25	-999.25	3.42214751244	-999.25	-999.25	-999.25	3.43011403084	-999.25	-999.25	
618	3.2534430027	-999.25	-999.25	-999.25	-999.25	-999.25	3.44131684303	-999.25	-999.25	-999.25	3.39626836777	-999.25	-999.25	
619	3.29340720177	-999.25	-999.25	-999.25	-999.25	-999.25	3.45992875099	-999.25	-999.25	-999.25	3.30723309517	-999.25	-999.25	
620	3.34933209419	-999.25	-999.25	-999.25	-999.25	-999.25	3.47351503372	-999.25	-999.25	-999.25	3.35503816605	-999.25	-999.25	
621	3.36439085007	-999.25	-999.25	-999.25	-999.25	-999.25	3.48472046852	-999.25	-999.25	-999.25	3.36549115181	-999.25	-999.25	
622	3.39348101616	-999.25	-999.25	-999.25	-999.25	-999.25	3.49858021736	-999.25	-999.25	-999.25	3.34392261505	-999.25	-999.25	
623	3.34073114395	-999.25	-999.25	-999.25	-999.25	-999.25	3.49211621284	-999.25	-999.25	-999.25	3.354398489	-999.25	-999.25	
624	3.36572194099	-999.25	-999.25	-999.25	-999.25	-999.25	3.53419184685	-999.25	-999.25	-999.25	3.44347572327	-999.25	-999.25	
625	3.44209289551	-999.25	-999.25	-999.25	-999.25	-999.25	3.42904210091	-999.25	-999.25	-999.25	3.35559916496	-999.25	-999.25	
626	3.44198822975	-999.25	-999.25	-999.25	-999.25	-999.25	3.43680095673	-999.25	-999.25	-999.25	3.38507556915	-999.25	-999.25	
627	3.42136836052	-999.25	-999.25	-999.25	-999.25	-999.25	3.65332531929	-999.25	-999.25	-999.25	3.35942864418	-999.25	-999.25	
628	3.37785935402	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3.42513918877	-999.25	-999.25	
629	3.31827926636	-999.25	-999.25	-999.25	-999.25	-999.25	4.22654008865	-999.25	-999.25	-999.25	3.40597844124	-999.25	-999.25	
630	3.35992455482	-999.25	-999.25	-999.25	-999.25	-999.25	3.53294610977	-999.25	-999.25	-999.25	3.41511535645	-999.25	-999.25	
631	3.39122509956	-999.25	-999.25	-999.25	-999.25	-999.25	3.43350791931	-999.25	-999.25	-999.25	3.35133075714	-999.25	-999.25	
632	3.38559126854	-999.25	-999.25	-999.25	-999.25	-999.25	3.44785737991	-999.25	-999.25	-999.25	3.38184094429	-999.25	-999.25	
633	3.34687423706	-999.25	-999.25	-999.25	-999.25	-999.25	3.51279640198	-999.25	-999.25	-999.25	3.36999678612	-999.25	-999.25	
634	3.41609597206	-999.25	-999.25	-999.25	-999.25	-999.25	3.45175170898	-999.25	-999.25	-999.25	3.35236692429	-999.25	-999.25	
635	3.34626317024	-999.25	-999.25	-999.25	-999.25	-999.25	3.79806232452	-999.25	-999.25	-999.25	3.42503714561	-999.25	-999.25	
636	3.38222384453	-999.25	-999.25	-999.25	-999.25	-999.25	3.52482795715	-999.25	-999.25	-999.25	3.44880652428	-999.25	-999.25	
637	3.3932030201	-999.25	-999.25	-999.25	-999.25	-999.25	3.37709617615	-999.25	-999.25	-999.25	3.45270562172	-999.25	-999.25	
638	3.39431023598	-999.25	-999.25	-999.25	-999.25	-999.25	3.36479067802	-999.25	-999.25	-999.25	3.43777298927	-999.25	-999.25	
639	3.40397572517	-999.25	-999.25	-999.25	-999.25	-999.25	3.46052122116	-999.25	-999.25	-999.25	3.4881746769	-999.25	-999.25	
640	3.41800522804	-999.25	-999.25	-999.25	-999.25	-999.25	3.40389609337	-999.25	-999.25	-999.25	3.4911813736	-999.25	-999.25	
641	3.36736035347	-999.25	-999.25	-999.25	-999.25	-999.25	3.45624470711	-999.25	-999.25	-999.25	3.46143841743	-999.25	-999.25	
642	3.39338469505	-999.25	-999.25	-999.25	-999.25	-999.25	3.39206004143	-999.25	-999.25	-999.25	3.38689136505	-999.25	-999.25	
643	3.3869767189	-999.25	-999.25	-999.25	-999.25	-999.25	3.40519165993	-999.25	-999.25	-999.25	3.40743088722	-999.25	-999.25	
644	3.3637149334	-999.25	-999.25	-999.25	-999.25	-999.25	3.41062545776	-999.25	-999.25	-999.25	3.40978860855	-999.25	-999.25	
645	3.44458889961	-999.25	-999.25	-999.25	-999.25	-999.25	3.40721416473	-999.25	-999.25	-999.25	3.44166636467	-999.25	-999.25	
646	3.4394800663	-999.25	-999.25	-999.25	-999.25	-999.25	3.41166901588	-999.25	-999.25	-999.25	3.47557020187	-999.25	-999.25	
647	3.45295548439	-999.25	-999.25	-999.25	-999.25	-999.25	3.40616440773	-999.25	-999.25	-999.25	3.37750554085	-999.25	-999.25	
648	3.43327212334	-999.25	-999.25	-999.25	-999.25	-999.25	3.37450933456	-999.25	-999.25	-999.25	3.48560452461	-999.25	-999.25	
649	3.48618483543	-999.25	-999.25	-999.25	-999.25	-999.25	3.42344665527	-999.25	-999.25	-999.25	3.28012776375	-999.25	-999.25	
650	3.47494006157	-999.25	-999.25	-999.25	-999.25	-999.25	3.41547727585	-999.25	-999.25	-999.25	3.33624434471	-999.25	-999.25	
651	3.44969105721	-999.25	-999.25	-999.25	-999.25	-999.25	3.49381828308	-999.25	-999.25	-999.25	3.27250099182	-999.25	-999.25	
652	3.39762187004	-999.25	-999.25	-999.25	-999.25	-999.25	3.50886964798	-999.25	-999.25	-999.25	3.38165020943	-999.25	-999.25	
653	3.40824890137	-999.25	-999.25	-999.25	-999.25	-999.25	3.40649461746	-999.25	-999.25	-999.25	3.41992020607	-999.25	-999.25	
654	3.49884414673	-999.25	-999.25	-999.25	-999.25	-999.25	3.39356160164	-999.25	-999.25	-999.25	3.43257069588	-999.25	-999.25	
655	3.44720387459	-999.25	-999.25	-999.25	-999.25	-999.25	3.43414330482	-999.25	-999.25	-999.25	3.2585773468	-999.25	-999.25	
656	3.48255896568	-999.25	-999.25	-999.25	-999.25	-999.25	3.33981919289	-999.25	-999.25	-999.25	3.24554800987	-999.25	-999.25	
657	3.46591234207	-999.25	-999.25	-999.25	-999.25	-999.25	3.30728030205	-999.25	-999.25	-999.25	3.23285865784	-999.25	-999.25	
658	3.45811533928	-999.25	-999.25	-999.25	-999.25	-999.25	3.26729607582	-999.25	-999.25	-999.25	3.21732068062	-999.25	-999.25	
659	3.35885739326	-999.25	-999.25	-999.25	-999.25	-999.25	3.23442077637	-999.25	-999.25	-999.25	3.28270339966	-999.25	-999.25	
660	3.29584789276	-999.25	-999.25	-999.25	-999.25	-999.25	3.27651333809	-999.25	-999.25	-999.25	3.19809699059	-999.25	-999.25	
661	3.4262149334	-999.25	-999.25	-999.25	-999.25	-999.25	3.30427408218	-999.25	-999.25	-999.25	3.14716124535	-999.25	-999.25	
662	3.45111680031	-999.25	-999.25	-999.25	-999.25	-999.25	3.27523183823	-999.25	-999.25	-999.25	3.16215133667	-999.25	-999.25	
663	3.52473521233	-999.25	-999.25	-999.25	-999.25	-999.25	3.2651617527	-999.25	-999.25	-999.25	3.09884333611	-999.25	-999.25	
664	3.42480635643	-999.25	-999.25	-999.25	-999.25	-999.25	3.25705718994	-999.25	-999.25	-999.25	3.08451080322	-999.25	-999.25	
665	3.31778502464	-999.25	-999.25	-999.25	-999.25	-999.25	3.27603173256	-999.25	-999.25	-999.25	3.09390640259	-999.25	-999.25	
666	3.31504559517	-999.25	-999.25	-999.25	-999.25	-999.25	3.30197930336	-999.25	-999.25	-999.25	3.06628012657	-999.25	-999.25	
667	3.40905380249	-999.25	-999.25	-999.25	-999.25	-999.25	3.30739951134	-999.25	-999.25	-999.25	3.14160656929	-999.25	-999.25	
668	3.4008231163	-999.25	-999.25	-999.25	-999.25	-999.25	3.34484148026	-999.25	-999.25	-999.25	3.13699531555	-999.25	-999.25	
669	3.25174307823	-999.25	-999.25	-999.25	-999.25	-999.25	3.3534309864	-999.25	-999.25	-999.25	2.99039578438	-999.25	-999.25	
670	3.23671650887	-999.25	-999.25	-999.25	-999.25	-999.25	3.32779312134	-999.25	-999.25	-999.25	3.15367484093	-999.25	-999.25	
671	3.24970245361	-999.25	-999.25	-999.25	-999.25	-999.25	3.27230143547	-999.25	-999.25	-999.25	3.02002978325	-999.25	-999.25	
672	3.26442170143	-999.25	-999.25	-999.25	-999.25	-999.25	3.33971619606	-999.25	-999.25	-999.25	3.12608027458	-999.25	-999.25	
673	3.14919495583	-999.25	-999.25	-999.25	-999.25	-999.25	3.2637386322	-999.25	-999.25	-999.25	3.28370881081	-999.25	-999.25	
674	3.22188210487	-999.25	-999.25	-999.25	-999.25	-999.25	3.36653065681	-999.25	-999.25	-999.25	3.20515441895	-999.25	-999.25	
675	3.24799609184	-999.25	-999.25	-999.25	-999.25	-999.25	3.3704264164	-999.25	-999.25	-999.25	3.27028870583	-999.25	-999.25	
676	3.16753029823	-999.25	-999.25	-999.25	-999.25	-999.25	3.17057919502	-999.25	-999.25	-999.25	2.99444293976	-999.25	-999.25	
677	3.27694058418	-999.25	-999.25	-999.25	-999.25	-999.25	3.35024595261	-999.25	-999.25	-999.25	3.35611915588	-999.25	-999.25	
678	3.00768876076	-999.25	-999.25	-999.25	-999.25	-999.25	3.31514668465	-999.25	-999.25	-999.25	3.11321902275	-999.25	-999.25	
679	3.32484650612	-999.25	-999.25	-999.25	-999.25	-999.25	3.31596374512	-999.25	-999.25	-999.25	3.00198173523	-999.25	-999.25	
680	3.08180499077	-999.25	-999.25	-999.25	-999.25	-999.25	3.40658688545	-999.25	-999.25	-999.25	3.15435910225	-999.25	-999.25	
681	3.16906046867	-999.25	-999.25	-999.25	-999.25	-999.25	3.31870365143	-999.25	-999.25	-999.25	3.24463176727	-999.25	-999.25	
682	3.0826792717	-999.25	-999.25	-999.25	-999.25	-999.25	3.28063464165	-999.25	-999.25	-999.25	3.31597733498	-999.25	-999.25	
683	3.15171170235	-999.25	-999.25	-999.25	-999.25	-999.25	2.76712799072	-999.25	-999.25	-999.25	3.38986325264	-999.25	-999.25	
684	3.32257843018	-999.25	-999.25	-999.25	-999.25	-999.25	3.35006546974	-999.25	-999.25	-999.25	3.48117995262	-999.25	-999.25	
685	3.20482850075	-999.25	-999.25	-999.25	-999.25	-999.25	3.33733201027	-999.25	-999.25	-999.25	3.42524576187	-999.25	-999.25	
686	3.28871560097	-999.25	-999.25	-999.25	-999.25	-999.25	3.39344978333	-999.25	-999.25	-999.25	3.39307808876	-999.25	-999.25	
687	2.99920320511	-999.25	-999.25	-999.25	-999.25	-999.25	3.43059277534	-999.25	-999.25	-999.25	3.40372014046	-999.25	-999.25	
688	3.41497445107	-999.25	-999.25	-999.25	-999.25	-999.25	3.37066626549	-999.25	-999.25	-999.25	3.43884658813	-999.25	-999.25	
689	3.46191382408	-999.25	-999.25	-999.25	-999.25	-999.25	3.40444302559	-999.25	-999.25	-999.25	3.24386954308	-999.25	-999.25	
690	3.15609812737	-999.25	-999.25	-999.25	-999.25	-999.25	3.37262368202	-999.25	-999.25	-999.25	3.28715157509	-999.25	-999.25	
691	3.27856945992	-999.25	-999.25	-999.25	-999.25	-999.25	3.28931856155	-999.25	-999.25	-999.25	3.43103051186	-999.25	-999.25	
692	3.38240909576	-999.25	-999.25	-999.25	-999.25	-999.25	3.22131252289	-999.25	-999.25	-999.25	3.36049818993	-999.25	-999.25	
693	3.30757856369	-999.25	-999.25	-999.25	-999.25	-999.25	3.34010267258	-999.25	-999.25	-999.25	3.39117074013	-999.25	-999.25	
694	3.39211440086	-999.25	-999.25	-999.25	-999.25	-999.25	3.34620022774	-999.25	-999.25	-999.25	3.24700593948	-999.25	-999.25	
695	3.51030158997	-999.25	-999.25	-999.25	-999.25	-999.25	3.34142661095	-999.25	-999.25	-999.25	3.4052593708	-999.25	-999.25	
696	3.46184277534	-999.25	-999.25	-999.25	-999.25	-999.25	3.36380052567	-999.25	-999.25	-999.25	3.44828391075	-999.25	-999.25	
697	3.4294822216	-999.25	-999.25	-999.25	-999.25	-999.25	3.40352654457	-999.25	-999.25	-999.25	3.46032881737	-999.25	-999.25	
698	3.29570555687	-999.25	-999.25	-999.25	-999.25	-999.25	3.30270910263	-999.25	-999.25	-999.25	3.33004069328	-999.25	-999.25	
699	3.33961367607	-999.25	-999.25	-999.25	-999.25	-999.25	3.27999043465	-999.25	-999.25	-999.25	3.38421750069	-999.25	-999.25	
700	3.44168281555	-999.25	-999.25	-999.25	-999.25	-999.25	3.28251600266	-999.25	-999.25	-999.25	3.49227905273	-999.25	-999.25	
701	3.40952467918	-999.25	-999.25	-999.25	-999.25	-999.25	3.12557435036	-999.25	-999.25	-999.25	3.28685927391	-999.25	-999.25	
702	3.42795968056	-999.25	-999.25	-999.25	-999.25	-999.25	3.13202095032	-999.25	-999.25	-999.25	3.08130383492	-999.25	-999.25	
703	3.2448515892	-999.25	-999.25	-999.25	-999.25	-999.25	3.21680569649	-999.25	-999.25	-999.25	3.32730722427	-999.25	-999.25	
704	3.44207978249	-999.25	-999.25	-999.25	-999.25	-999.25	3.16943955421	-999.25	-999.25	-999.25	3.23506808281	-999.25	-999.25	
705	3.51652145386	-999.25	-999.25	-999.25	-999.25	-999.25	3.13084626198	-999.25	-999.25	-999.25	3.22335004807	-999.25	-999.25	
706	3.49771475792	-999.25	-999.25	-999.25	-999.25	-999.25	3.17094397545	-999.25	-999.25	-999.25	2.92708778381	-999.25	-999.25	
707	3.52940154076	-999.25	-999.25	-999.25	-999.25	-999.25	3.06276583672	-999.25	-999.25	-999.25	3.25705504417	-999.25	-999.25	
708	3.4015417099	-999.25	-999.25	-999.25	-999.25	-999.25	3.21605396271	-999.25	-999.25	-999.25	3.27922606468	-999.25	-999.25	
709	3.3727812767	-999.25	-999.25	-999.25	-999.25	-999.25	3.16190004349	-999.25	-999.25	-999.25	3.21552157402	-999.25	-999.25	
710	3.51270842552	-999.25	-999.25	-999.25	-999.25	-999.25	3.21594285965	-999.25	-999.25	-999.25	3.15795087814	-999.25	-999.25	
711	3.18525791168	-999.25	-999.25	-999.25	-999.25	-999.25	3.13089871407	-999.25	-999.25	-999.25	3.17712783813	-999.25	-999.25	
712	3.27536845207	-999.25	-999.25	-999.25	-999.25	-999.25	3.36416363716	-999.25	-999.25	-999.25	3.0906765461	-999.25	-999.25	
713	3.36008620262	-999.25	-999.25	-999.25	-999.25	-999.25	3.26834750175	-999.25	-999.25	-999.25	3.08892250061	-999.25	-999.25	
714	3.33156943321	-999.25	-999.25	-999.25	-999.25	-999.25	3.27768492699	-999.25	-999.25	-999.25	3.41508364677	-999.25	-999.25	
715	3.36104679108	-999.25	-999.25	-999.25	-999.25	-999.25	3.38234806061	-999.25	-999.25	-999.25	3.19723057747	-999.25	-999.25	
716	3.35630941391	-999.25	-999.25	-999.25	-999.25	-999.25	3.53173327446	-999.25	-999.25	-999.25	3.27188563347	-999.25	-999.25	
717	3.09724211693	-999.25	-999.25	-999.25	-999.25	-999.25	3.60371804237	-999.25	-999.25	-999.25	3.34072470665	-999.25	-999.25	
718	3.21014022827	-999.25	-999.25	-999.25	-999.25	-999.25	3.75848650932	-999.25	-999.25	-999.25	3.39035892487	-999.25	-999.25	
719	3.27660036087	-999.25	-999.25	-999.25	-999.25	-999.25	3.49940085411	-999.25	-999.25	-999.25	3.50931334496	-999.25	-999.25	
720	3.18885540962	-999.25	-999.25	-999.25	-999.25	-999.25	3.36007714272	-999.25	-999.25	-999.25	3.35008406639	-999.25	-999.25	
721	3.22197890282	-999.25	-999.25	-999.25	-999.25	-999.25	3.31134223938	-999.25	-999.25	-999.25	3.43379282951	-999.25	-999.25	
722	3.3492834568	-999.25	-999.25	-999.25	-999.25	-999.25	3.37688040733	-999.25	-999.25	-999.25	3.60013103485	-999.25	-999.25	
723	3.23202323914	-999.25	-999.25	-999.25	-999.25	-999.25	3.38361740112	-999.25	-999.25	-999.25	3.4791829586	-999.25	-999.25	
724	3.37266612053	-999.25	-999.25	-999.25	-999.25	-999.25	3.35634541512	-999.25	-999.25	-999.25	3.53411221504	-999.25	-999.25	
725	3.4767267704	-999.25	-999.25	-999.25	-999.25	-999.25	3.3410847187	-999.25	-999.25	-999.25	3.45987844467	-999.25	-999.25	
726	3.41191983223	-999.25	-999.25	-999.25	-999.25	-999.25	3.35994076729	-999.25	-999.25	-999.25	3.5492002964	-999.25	-999.25	
727	3.44391179085	-999.25	-999.25	-999.25	-999.25	-999.25	3.31656455994	-999.25	-999.25	-999.25	3.55324292183	-999.25	-999.25	
728	3.50553488731	-999.25	-999.25	-999.25	-999.25	-999.25	3.31825375557	-999.25	-999.25	-999.25	3.52676272392	-999.25	-999.25	
729	3.59277248383	-999.25	-999.25	-999.25	-999.25	-999.25	3.33907222748	-999.25	-999.25	-999.25	3.45220303535	-999.25	-999.25	
730	3.22208952904	-999.25	-999.25	-999.25	-999.25	-999.25	3.33387494087	-999.25	-999.25	-999.25	3.5487408638	-999.25	-999.25	
731	3.12411880493	-999.25	-999.25	-999.25	-999.25	-999.25	3.34356760979	-999.25	-999.25	-999.25	3.48103022575	-999.25	-999.25	
732	3.38542127609	-999.25	-999.25	-999.25	-999.25	-999.25	3.34763550758	-999.25	-999.25	-999.25	3.2131717205	-999.25	-999.25	
733	3.76388144493	-999.25	-999.25	-999.25	-999.25	-999.25	3.29712867737	-999.25	-999.25	-999.25	3.31755924225	-999.25	-999.25	
734	3.74669718742	-999.25	-999.25	-999.25	-999.25	-999.25	3.35167479515	-999.25	-999.25	-999.25	3.44609665871	-999.25	-999.25	
735	3.64440369606	-999.25	-999.25	-999.25	-999.25	-999.25	3.35312485695	-999.25	-999.25	-999.25	3.42718935013	-999.25	-999.25	
736	3.5807864666	-999.25	-999.25	-999.25	-999.25	-999.25	3.33454418182	-999.25	-999.25	-999.25	3.51655364037	-999.25	-999.25	
737	3.66725754738	-999.25	-999.25	-999.25	-999.25	-999.25	3.34046006203	-999.25	-999.25	-999.25	3.54016900063	-999.25	-999.25	
738	3.70258927345	-999.25	-999.25	-999.25	-999.25	-999.25	3.35499501228	-999.25	-999.25	-999.25	3.54123616219	-999.25	-999.25	
739	3.59616708755	-999.25	-999.25	-999.25	-999.25	-999.25	3.33929181099	-999.25	-999.25	-999.25	3.47734880447	-999.25	-999.25	
740	3.61464595795	-999.25	-999.25	-999.25	-999.25	-999.25	3.32012081146	-999.25	-999.25	-999.25	3.61052250862	-999.25	-999.25	
741	3.56265377998	-999.25	-999.25	-999.25	-999.25	-999.25	3.32153868675	-999.25	-999.25	-999.25	3.37086486816	-999.25	-999.25	
742	3.43243479729	-999.25	-999.25	-999.25	-999.25	-999.25	3.29202818871	-999.25	-999.25	-999.25	3.55501580238	-999.25	-999.25	
743	2.92542052269	-999.25	-999.25	-999.25	-999.25	-999.25	3.31104850769	-999.25	-999.25	-999.25	3.4487798214	-999.25	-999.25	
744	3.42500305176	-999.25	-999.25	-999.25	-999.25	-999.25	3.34467935562	-999.25	-999.25	-999.25	3.53473353386	-999.25	-999.25	
745	3.40287685394	-999.25	-999.25	-999.25	-999.25	-999.25	3.36720848083	-999.25	-999.25	-999.25	3.59011816978	-999.25	-999.25	
746	3.56543970108	-999.25	-999.25	-999.25	-999.25	-999.25	3.38004660606	-999.25	-999.25	-999.25	3.39758181572	-999.25	-999.25	
747	3.61959862709	-999.25	-999.25	-999.25	-999.25	-999.25	3.33546566963	-999.25	-999.25	-999.25	3.63534045219	-999.25	-999.25	
748	3.65798783302	-999.25	-999.25	-999.25	-999.25	-999.25	3.34196519852	-999.25	-999.25	-999.25	3.50640654564	-999.25	-999.25	
749	3.60133004189	-999.25	-999.25	-999.25	-999.25	-999.25	3.39016079903	-999.25	-999.25	-999.25	3.46485328674	-999.25	-999.25	
750	3.61466026306	-999.25	-999.25	-999.25	-999.25	-999.25	3.34928512573	-999.25	-999.25	-999.25	3.50125694275	-999.25	-999.25	
751	3.46596693993	-999.25	-999.25	-999.25	-999.25	-999.25	3.34973549843	-999.25	-999.25	-999.25	3.42536997795	-999.25	-999.25	
752	3.72573757172	-999.25	-999.25	-999.25	-999.25	-999.25	3.31091094017	-999.25	-999.25	-999.25	3.3339817524	-999.25	-999.25	
753	3.74439120293	-999.25	-999.25	-999.25	-999.25	-999.25	3.33490991592	-999.25	-999.25	-999.25	3.40780520439	-999.25	-999.25	
754	3.70308494568	-999.25	-999.25	-999.25	-999.25	-999.25	3.3155298233	-999.25	-999.25	-999.25	3.38893699646	-999.25	-999.25	
755	3.72257471085	-999.25	-999.25	-999.25	-999.25	-999.25	3.28898358345	-999.25	-999.25	-999.25	3.38544225693	-999.25	-999.25	
756	3.69456386566	-999.25	-999.25	-999.25	-999.25	-999.25	3.29539299011	-999.25	-999.25	-999.25	3.64443087578	-999.25	-999.25	
